intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
200,5.444399074452157e-05,0.0029895366218236174,5.444399074452157e-05,1.0832071597586133e-05,4.5,4.5,1.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_249103	ERR1190852_274 length_65655_VirSorter_cat_2,b1f911c52ccd87f1147c0cb07378adc9,0.0029895366218236174,200,646,76600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7582120126668164,0.6923768682858025,0.7582120126668164,True,9,109993,830866
200,5.444399074452157e-05,0.003179650238473768,5.444399074452157e-05,7.221381065057422e-06,3.0,3.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_250360	ERR1190957_289 length_64145_VirSorter_cat_2,921adf71e6491674ad3fed116682488b,0.003179650238473768,200,647,76400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7604412785140884,0.6934915012094385,0.7604412785140884,True,6,109999,830866
1500,0.0004083299305839118,0.004048582995951417,5.444399074452157e-05,3.610690532528711e-06,1.5,1.5,0.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_259149	ERR1297735_107 length_47776_VirSorter_cat_2,ca86bdd9e75731752114dd2ac508f94e,0.030364372469635626,200,648,76200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6896354560496536,0.8467040435636507,0.7681697498066522,0.8467040435636507,False,3,110002,830866
1100,0.0002994419490948687,0.018518518518518517,5.444399074452157e-05,3.971759585781582e-05,16.5,16.5,14.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_261483	ERR1297758_921 length_10129_VirSorter_cat_2,dfa50dec83a551a713dd447f059aed4a,0.10185185185185185,200,649,76000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6795248820614875,0.8969338722259423,0.788229377143715,0.8969338722259423,False,33,110035,830866
200,5.444399074452157e-05,0.0024449877750611247,5.444399074452157e-05,1.0832071597586133e-05,4.5,4.5,3.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_265226	ERR1293887_25 length_86918_VirSorter_cat_2,e93a83fd6017a82ef51eadee72f65929,0.0024449877750611247,200,650,75800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.750986661483548,0.6887641926941682,0.750986661483548,True,9,110044,830866
200,5.444399074452157e-05,0.006097560975609756,5.444399074452157e-05,8.424944575900325e-06,3.5,3.5,0.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_265707	ERR1293633_402 length_33923_VirSorter_cat_2,b129aa7bdc016410a32f2aa7b1e1d1f8,0.006097560975609756,200,651,75600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7843885497124875,0.705465136808638,0.7843885497124875,True,7,110051,830866
1900,0.000517217912072955,0.011560693641618497,5.444399074452157e-05,9.62850808674323e-06,4.0,4.0,2.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_266797	ERR1293509_614 length_17306_VirSorter_cat_2,02037504ae0f10fa96bbc0c812f5caaf,0.10982658959537572,200,652,75400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6974422690564885,0.9001593661145042,0.7988008175854964,0.9001593661145042,False,8,110059,830866
3700,0.0010072138287736492,0.0020920502092050207,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_269828	ERR1293606_25-Pro length_159594_VirSorter_cat_5,3137a2c6fa862e740993d1b649e62871,0.038702928870292884,200,653,75200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7199320510123004,0.8565440572568062,0.7882380541345533,0.8565440572568062,False,2,110061,830866
200,5.444399074452157e-05,0.013157894736842105,5.444399074452157e-05,4.814254043371615e-06,2.0,2.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_270806	ERR1293766_984 length_12913_VirSorter_cat_2,56ff0fa6e6b2ddeef4eaae24b62a7de9,0.013157894736842105,200,654,75000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.8136496612930526,0.7200956925989206,0.8136496612930526,True,4,110065,830866
200,5.444399074452157e-05,0.007662835249042145,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_271625	ERR1293596_322 length_28698_VirFinder,63889729065828d9c6dc6f001b7a0bf0,0.007662835249042145,200,655,74800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7929697902031372,0.7097557570539628,0.7929697902031372,True,2,110067,830866
200,5.444399074452157e-05,0.01904761904761905,5.444399074452157e-05,3.851403234697292e-05,16.0,16.0,15.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_271698	ERR1293912_1349 length_10688_VirFinder,86b253779bc8c651323f2e74f540ea1b,0.01904761904761905,200,656,74600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.828109281404485,0.7273255026546368,0.828109281404485,True,32,110099,830866
1400,0.000381107935211651,0.002066115702479339,5.444399074452157e-05,5.5363921498773567e-05,23.0,23.0,1.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_276721	ERR1293582_48 length_97232_VirSorter_cat_2,4480ae9f5cd442c225eb58cefd529c1d,0.014462809917355372,200,657,74400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6873734628609528,0.8173216153800021,0.7523475391204775,0.8173216153800021,False,46,110145,830866
2100,0.0005716619028174765,0.0025188916876574307,5.444399074452157e-05,3.610690532528711e-06,1.5,1.5,0.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_276740	ERR1293845_90 length_83443_VirSorter_cat_2,73e0c6b466208056c01070fdd12a5ec3,0.02644836272040302,200,658,74200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7007741278168568,0.8411551978677418,0.7709646628422993,0.8411551978677418,False,3,110148,830866
200,5.444399074452157e-05,0.011235955056179775,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_283324	ERR1578668_1630 length_19819_VirFinder,9710e723610c4fdfc4684032fda89544,0.011235955056179775,200,659,74000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.8075546169887329,0.7170481704467606,0.8075546169887329,True,2,110150,830866
200,5.444399074452157e-05,0.018518518518518517,5.444399074452157e-05,7.221381065057422e-06,3.0,3.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_283775	ERR1578692_4225 length_11847_VirFinder,eb221b3b1d0840fc0a8e7164f628353e,0.018518518518518517,200,660,73800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.8269991421479531,0.7267704330263708,0.8269991421479531,True,6,110156,830866
200,5.444399074452157e-05,0.001851851851851852,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_286030	ERR1578684_147 length_112865_VirSorter_cat_2,d8b7cd6e399e8842237fe747ae2d2906,0.001851851851851852,200,661,73600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7411156963452996,0.683828710125044,0.7411156963452996,True,2,110158,830866
2100,0.0005716619028174765,0.009009009009009009,5.444399074452157e-05,8.424944575900325e-06,3.5,3.5,1.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_287013	ERR1578639_869 length_23430_VirSorter_cat_2,224392adaba0409e20985c86d7ac0620,0.0945945945945946,200,662,73400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7007741278168568,0.8937822581605248,0.7972781929886907,0.8937822581605248,False,7,110165,830866
200,5.444399074452157e-05,0.006666666666666667,5.444399074452157e-05,2.1664143195172267e-05,9.0,9.0,6.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_287414	ERR1578711_818 length_30928_VirSorter_cat_2,07c33b065960d6d42be5851220436caf,0.006666666666666667,200,663,73200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7877285874133251,0.7071351556590568,0.7877285874133251,True,18,110183,830866
200,5.444399074452157e-05,0.005089058524173028,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_293027	ERR1620314_884 length_38128_VirSorter_cat_2,e24928c6eb424c7677e9d3a10beb2da9,0.005089058524173028,200,664,73000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7776644735348066,0.7021030987197976,0.7776644735348066,True,2,110185,830866
500,0.00013610997686130393,0.021739130434782608,5.444399074452157e-05,6.017817554214518e-06,2.5,2.5,1.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_294612	ERR1620338_3612 length_10155_VirSorter_cat_2,7c08acf0fe76c78065137e8eded069d9,0.05434782608695652,200,665,72800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,,,,,True,5,110190,830866
1200,0.00032666394446712944,0.0038314176245210726,5.444399074452157e-05,8.424944575900325e-06,3.5,3.5,2.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_295678	ERR1620277_121-Pro length_87161_VirSorter_cat_5,9e91e3aa0334ff58dce3193ec8120278,0.022988505747126436,200,666,72600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6823462657358558,0.8355581930811192,0.7589522294084875,0.8355581930811192,False,7,110197,830866
300,8.166598611678236e-05,0.015748031496062992,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_298756	ERR1620327_1898 length_13044_VirSorter_cat_2,61b6298ab78893974c1fb5b8671312d6,0.023622047244094488,200,667,72400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6387564458522969,0.8366405888990782,0.7376985173756876,0.8366405888990782,True,2,110199,830866
200,5.444399074452157e-05,0.0043859649122807015,5.444399074452157e-05,7.221381065057422e-06,3.0,3.0,1.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_302054	ERR1913022_95 length_45334_VirSorter_cat_2,776ef34c5fb61db67b3bccfd1b33b0fe,0.0043859649122807015,200,668,72200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.772177936326892,0.6993598301158402,0.772177936326892,True,6,110205,830866
400,0.00010888798148904315,0.0028368794326241137,5.444399074452157e-05,1.2035635108429036e-05,5.0,5.0,4.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_303237	ERR1912978_74 length_68768_VirSorter_cat_2,07a3ee9151d53eead111a05c897f9dbb,0.005673758865248227,200,669,72000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6475670751204344,0.7817024447586808,0.7146347599395576,0.7817024447586808,True,10,110215,830866
200,5.444399074452157e-05,0.002886002886002886,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_307201	ERR1912946_67 length_66545_VirSorter_cat_2,1914224c1bc1244c46f16170611619a8,0.002886002886002886,200,670,71800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7569405135936359,0.6917411187492122,0.7569405135936359,True,2,110217,830866
200,5.444399074452157e-05,0.004424778761061947,5.444399074452157e-05,6.017817554214518e-06,2.5,2.5,0.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_316000	SRR650264_2-Pro length_426756_VirSorter_cat_5,5c3f92ec29995d5fb20d661c398047da,0.004424778761061947,200,671,71600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7725019744809862,0.6995218491928874,0.7725019744809862,True,5,110222,830866
1100,0.0002994419490948687,0.0022471910112359553,5.444399074452157e-05,6.017817554214518e-06,2.5,2.5,1.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_316742	SRR1162630_11-Pro length_127583_VirSorter_cat_4,1c91b5504a96f9cc68b342d39a9e5a4e,0.012359550561797753,200,672,71400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6795248820614875,0.8112280981029766,0.7453764900822321,0.8112280981029766,False,5,110227,830866
300,8.166598611678236e-05,0.002176278563656148,5.444399074452157e-05,2.286770670601517e-05,9.5,9.5,8.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_320039	SRR413700_5-Pro-2 length_337785_VirSorter_cat_4,bd3f77d105287f278c436108a21437ef,0.003264417845484222,200,673,71200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6387564458522969,0.7613946086552192,0.700075527253758,0.7613946086552192,True,19,110246,830866
200,5.444399074452157e-05,0.015037593984962405,5.444399074452157e-05,7.221381065057422e-06,3.0,3.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_321141	SRR341675_1707 length_13287_VirFinder,424425500508f6ac7bfb46fb2db9d62f,0.015037593984962405,200,674,71000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.8188398485123617,0.7226907862085751,0.8188398485123617,True,6,110252,830866
700,0.0001905539676058255,0.005089058524173028,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_322965	SRR413635_505 length_41027_VirSorter_cat_2,7f9bb813261060e3ca375977105caa91,0.017811704834605598,200,675,70800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6650556690319839,0.8254680366788953,0.7452618528554396,0.8254680366788953,False,2,110254,830866
2700,0.0007349938750510413,0.0018814675446848542,5.444399074452157e-05,3.610690532528711e-06,1.5,1.5,0.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_324612	SRR413562_55 length_105699_VirSorter_cat_2,3e646e28399c381112d6c3bad5269f9f,0.02539981185324553,200,676,70600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7092109220468942,0.8395364326686833,0.7743736773577887,0.8395364326686833,False,3,110257,830866
200,5.444399074452157e-05,0.004842615012106538,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_324659	SRR341607_238 length_40688_VirSorter_cat_2,0aeca77472a49dbadd7b2f37e2016279,0.004842615012106538,200,677,70400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.775828468359262,0.7011850961320252,0.775828468359262,True,2,110259,830866
1500,0.0004083299305839118,0.005115089514066497,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_330354	SRR413710_505 length_39427_VirSorter_cat_2,cbaa035430f35d46e8e63edd5ecc09d1,0.03836317135549872,200,678,70200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6896354560496536,0.8561844919861191,0.7729099740178864,0.8561844919861191,False,2,110261,830866
200,5.444399074452157e-05,0.0035211267605633804,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_335404	SRR1778456_287 length_55461_VirSorter_cat_2,05bc40977cc55504216259311e9ff1bd,0.0035211267605633804,200,679,70000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7641441930647438,0.6953429584847661,0.7641441930647438,True,2,110263,830866
1900,0.000517217912072955,0.002145922746781116,5.444399074452157e-05,7.221381065057422e-06,3.0,3.0,1.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_335993	SRR413637_22-Pro length_209862_VirSorter_cat_4,88dee3150327c74a1e1d3aa72970ca20,0.0203862660944206,200,680,69800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6974422690564885,0.8307919330132837,0.7641171010348862,0.8307919330132837,False,6,110269,830866
200,5.444399074452157e-05,0.016260162601626018,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_348745	SRR2231685_210 length_12643_VirFinder,483f4b3a4066e2911481e91d2e8aedc9,0.016260162601626018,200,681,69600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.8218933578055468,0.7242175408551677,0.8218933578055468,True,2,110271,830866
4500,0.0012249897917517355,0.00641025641025641,5.444399074452157e-05,4.814254043371615e-06,2.0,2.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_361543	SRR1765359_14-Pro length_52337_VirSorter_cat_5,7a0ede4f4e927d08a2a4ffb55128c85e,0.14423076923076922,200,682,69400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7266740330598316,0.9119166369792817,0.8192953350195566,0.9119166369792817,False,4,110275,830866
200,5.444399074452157e-05,0.002642007926023778,5.444399074452157e-05,2.888552426022969e-05,12.0,12.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_361590	SRR1215344_33 length_72230_VirSorter_cat_2,cf61ae01dfbd748dc2ae40ce6b988aa9,0.002642007926023778,200,683,69200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7537632473400707,0.6901524856224296,0.7537632473400707,True,24,110299,830866
200,5.444399074452157e-05,0.003305785123966942,5.444399074452157e-05,4.814254043371615e-06,2.0,2.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_364582	SRR1761691_136 length_62762_VirSorter_cat_2,773fe0e5ebe74c7cdf0899982d7f688a,0.003305785123966942,200,684,69000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7618513124485183,0.6941965181766534,0.7618513124485183,True,4,110303,830866
300,8.166598611678236e-05,0.020833333333333332,5.444399074452157e-05,0.00017933096311559266,74.5,74.5,73.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_371246	SRR1916028_60-Pro length_43191_VirSorter_cat_5,9be6638c86bb524a5623136d89473e4c,0.03125,200,685,68800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6387564458522969,0.8478639918775351,0.743310218864916,0.8478639918775351,True,149,110452,830866
1300,0.00035388593983939025,0.012269938650306749,5.444399074452157e-05,3.610690532528711e-06,1.5,1.5,0.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_371277	SRR1916008_301 length_14884_VirSorter_cat_2,fa9b1257decf9c8a480ea39b3a6a13f0,0.07975460122699386,200,686,68600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6849520306249152,0.8865488170778294,0.7857504238513723,0.8865488170778294,False,3,110455,830866
200,5.444399074452157e-05,0.0038314176245210726,5.444399074452157e-05,4.814254043371615e-06,2.0,2.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_372088	SRR1980314_13 length_53894_VirSorter_cat_2,1047ce79924833f7f23a07ccb64fab79,0.0038314176245210726,200,687,68400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7672234714309585,0.6968825976678734,0.7672234714309585,True,4,110459,830866
2300,0.0006261058935619981,0.0020387359836901123,5.444399074452157e-05,5.5363921498773567e-05,23.0,23.0,22.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_373155	SRR1930255_26 length_94054_VirSorter_cat_2,c5de7c4d501915357079a457d4422517,0.023445463812436288,200,688,68200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7038164588524672,0.8363417048060274,0.7700790818292473,0.8363417048060274,False,46,110505,830866
200,5.444399074452157e-05,0.0030864197530864196,5.444399074452157e-05,7.823162820478874e-05,32.5,32.5,31.5,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_377104	SRR2155178_39-Pro length_118712_VirSorter_cat_5,58597facb0eb6fa1eb612d079c15c1dd,0.0030864197530864196,200,689,68000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7593644080844747,0.6929530659946316,0.7593644080844747,True,65,110570,830866
400,0.00010888798148904315,0.0029895366218236174,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_379709	SRR2673315_16-Pro length_184780_VirSorter_cat_5,7ca3045423cf931077365eb4b8eb6501,0.005979073243647235,200,690,67800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6475670751204344,0.7836559268612112,0.7156115009908228,0.7836559268612112,True,2,110572,830866
1100,0.0002994419490948687,0.0056022408963585435,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_380967	SRR2857886_1451 length_34778_VirSorter_cat_2,02391663fed6da3b08717aea8e8332d4,0.03081232492997199,200,691,67600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6795248820614875,0.8472947169940821,0.7634097995277849,0.8472947169940821,False,2,110574,830866
200,5.444399074452157e-05,0.015873015873015872,5.444399074452157e-05,1.925701617348646e-05,8.0,8.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_381040	SRR2857886_4633 length_13026_VirSorter_cat_1,3944b4db5740178785311d71d18ab901,0.015873015873015872,200,692,67400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.8209507740707803,0.7237462489877844,0.8209507740707803,True,16,110590,830866
200,5.444399074452157e-05,0.003663003663003663,5.444399074452157e-05,4.092115936865872e-05,17.0,17.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_381706	SRR2858128_482 length_55832_VirSorter_cat_2,fd7df4382b90a3586638ca1f7eb11dcd,0.003663003663003663,200,693,67200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7655829535781056,0.6960623387414471,0.7655829535781056,True,34,110624,830866
200,5.444399074452157e-05,0.007067137809187279,5.444399074452157e-05,2.1664143195172267e-05,9.0,9.0,2.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_384006	SRR2912779_694 length_29092_VirSorter_cat_2,5f2c7438e669893a18fc395c419efe5a,0.007067137809187279,200,694,67000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.78991984866714,0.7082307862859643,0.78991984866714,True,18,110642,830866
200,5.444399074452157e-05,0.008298755186721992,5.444399074452157e-05,2.4071270216858073e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_384653	SRR2912808_461 length_26790_VirSorter_cat_2,f1f59ff0f08245a849020572853b9314,0.008298755186721992,200,695,66800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7959859072465563,0.7112638155756723,0.7959859072465563,True,2,110644,830866
